time,Nusselt_number,dt,max_fluid_vel_y,middle_porosity,middle_press,middle_temp,min_fluid_vel_y,new_timestep,num_li,num_nli,one_minus_Nusselt
22,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
23,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
24,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
25,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
26,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
27,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
28,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
29,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
30,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
31,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
32,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
33,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
34,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
35,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
36,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
37,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
38,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
39,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
40,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
41,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
42,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
43,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
44,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
45,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
46,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
47,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
48,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
49,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
50,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
51,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
52,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
53,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
54,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
55,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
56,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
57,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
58,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
59,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
60,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
61,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
62,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
63,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
64,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
65,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
66,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
67,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
68,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
69,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
70,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
71,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
72,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
73,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
74,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
75,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
76,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
77,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
78,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
79,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
80,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
81,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
82,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
83,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
84,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
85,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
86,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
87,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
88,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
89,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
90,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
91,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
92,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
93,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
94,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
95,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
96,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
97,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
98,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
99,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
100,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
101,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
102,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
103,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
104,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
105,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
106,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
107,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
108,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
109,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
110,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
111,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
112,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
113,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
114,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
115,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
116,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
117,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
118,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
119,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
120,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
121,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
122,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
123,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
124,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
125,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
126,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
127,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
128,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
129,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
130,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
131,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
132,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
133,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
134,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
135,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
136,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
137,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
138,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
139,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
140,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
141,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
142,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
143,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
144,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
145,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
146,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
147,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
148,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
149,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
150,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
151,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
152,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
153,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
154,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
155,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
156,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
157,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
158,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
159,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
160,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
161,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
162,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
163,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
164,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
165,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
166,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
167,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
168,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
169,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
170,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
171,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
172,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
173,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
174,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
175,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
176,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
177,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
178,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
179,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
180,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
181,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
182,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
183,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
184,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
185,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
186,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
187,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
188,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
189,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
190,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
191,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
192,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
193,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
194,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
195,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
196,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
197,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
198,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
199,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
200,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
201,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
202,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
203,3.2952384730933,1,14.88567333138,0.3,0.49016826155462,0.67108886379016,-14.89145949765,0.33576292510408,0,0,-2.2952384730933
